# Generated from Rime Essay. Do not edit manually.
# context<TAB>completion<TAB>weight...
作詞	家	421
作證	能力	251
作證能	力	251
作貢	獻	712
作賊	心虛	398
作賊心	虛	398
作賤	自己	462
作賤自	己	462
作踐	自己	53
作踐自	己	53
作風	建設	895	正派	491	問題	57	嚴謹	12
作風問	題	57
作風嚴	謹	12
作風建	設	895
作風正	派	491
作鬥	爭	711
作鬼	臉	415
作鳥	獸散	485
作鳥獸	散	485
佝	僂	615	僂病	577	僂着	28	瞀	25
佝僂	病	577	着	28
佞	臣	483	幸	387	人	385	佛	336	笑	233	口	97
佟	大爲	829	湘玉	748	佳江	286	麟閣	20
佟佳	江	286
佟大	爲	829
佟湘	玉	748
佟麟	閣	20
你	的	159646	們	96181	可以	45980	要	32563	會	27223	就	25335	是	23076	好	21493	說	19576	自己	19179
你一	定	2050	定要	1947	個人	955	下	345	開始	287	定是	242	個月	235	個	1	言	1
你一個	人	955	月	235
你一定	要	1947	是	242
你一開	始	287
你上	班	114
你下	午	31	了	17	班了	17	載個	10	週	10
你下班	了	17
你下載	個	10
你不	是	4267	知道	3055	會	2934	要	1510	用	1140	喜歡	968	在	879	懂	861	一定	388	必	361
你不一	定	388
你不也	是	32
你不喜	歡	968
你不快	樂	12
你不怕	嗎	12
你不明	白	1
你不是	要	89	有	25	說	1
你不會	是	1
你不理	我	22
你不相	信	95	信我	16
你不相信	我	16
你不看	看	22
你不知	道	3055	道的	297	道嗎	86	道啊	25
你不知道	的	297	嗎	86	啊	25
你不給	我	106
你不要	走	21
你不覺	得嗎	11	得	1
你不覺得	嗎	11
你不認	識	116	識的	71	識我	14
你不認識	的	71	我	14
你不說	話	34
你丟	我撿	298
你丟我	撿	298
你丫	的	146
你中	有我	184	午	27
你中有	我	184
你也	可以	6857	要	1056	是	965	知道	647	就	353	沒有	266	有	236	不要	230	想	167	一樣	110
你也一	樣	110
你也不	要	230
你也來	了	14
你也可	以	6857
你也喜	歡	96
你也沒	有	266
你也知	道	647
你乾	一杯	315	脆	99
你乾一	杯	315
你什	麼	419	麼意思	100
你什麼	意思	100	時候回來	19
你什麼意	思	100
你什麼時	候回來	19
你什麼時候	回來	19
你什麼時候回	來	19
你今	天	1
你他	媽的	138	媽	1
你他媽	的	138
你以	爲	8105	爲呢	41	前	1	後	1
你以爲	呢	41
你休	想	32
你何	必	1
你作	爲	967
你你	你	124
你來	我往	572	了	363	找我	94	吧	38	不來	37	過	33	不及	22	寫	18	嗎	12
你來不	來	37	及	22
你來我	往	572
你來找	我	94
你信	嗎	357	不	86
你個	人	1042	頭	1
你們	這些	1901	自己	1597	可以	1594	在	1046	也	1032	就	957	家	923	要	912	的	815	好	805
你們一	起	189
你們三	個	76
你們也	是	132
你們來	了	26
你們兩	個	371
你們可	以	1594
你們就	是	282
你們應	該	431
你們沒	有	296
你們自	己	1597
你們要	是	314
你們這	些	1901
你們過	來	11
你們還	是	207
你們都	是	769
你倒	是	499
你做	什麼	287	個	125	主	79	完	41	什麼工作	16	的	1
你做什	麼	287	麼工作	16
你做什麼	工作	16
你做什麼工	作	16
你傻	啊	63	呀	13	嗎	11
你儂	我儂	162
你儂我	儂	162
你先	把	190	去	119	走	48	說	27	用	15	看一下	12
你先看	一下	12
你先看一	下	12
你再	不	70	加	11	說	1
你出	來	167	錢	61	去	1
你別	怕	56	走	50	急	47	動	35	哭	22	猜	20	說	1
你到	底	1265	時	16
你剋	制	356
你剛	才	439	纔	1
你厲	害	100
你去	看看	518	看	499	問	226	問問	187	吧	62	嗎	26	找他	25	哪了	24	死	15	啊	12
你去哪	了	24
你去問	問	187
你去找	他	25
你去看	看	518
你又	不是	399	要	202	是	116	在	62	不會	30	來了	16	不回	10
你又不	是	399	是不知道	36	會	30	回	10
你又不是	不知道	36
你又不是不	知道	36
你又不是不知	道	36
你又來	了	16
你只	需要	2825	說	27	是	1	會	1	能	1	要	1
你只需	要	2825
你叫	我	201	什麼名字	125	什麼	77	他	72	啥	18
你叫什	麼名字	125	麼	77	麼名字啊	15
你叫什麼	名字	125	名字啊	15
你叫什麼名	字	125	字啊	15
你叫什麼名字	啊	15
你可	以	45980	能	9321	以試試	629	知	196	真	131	以像	92	別	1	知道	1
你可以	試試	629	像	92
你可以試	試	629
你可知	道	1
你告	訴我	1282
你告訴	我	1282
你咋	不說	84	了	15
你咋不	說	84
你和	他	449	我	425	她	127	他說	44
你和他	說	44
你哥	哥	131
你哪	個	87	天	51	兒	35	位	14
你問	我	1670	他	284	問他	74	她	58	這個	39	我答	37	一下	18	下	10
你問一	下	18
你問問	他	74
你問我	答	37
你問這	個	39
你喜	歡	5156	歡嗎	69	歡我嗎	22
你喜歡	嗎	69	我嗎	22
你喜歡我	嗎	22
你喫	了嗎	29	飯了嗎	24
你喫了	嗎	29
你喫飯	了嗎	24
你喫飯了	嗎	24
你單	獨	58
你回	去	209	來	155	家了	18
你回家	了	18
你在	這裏	317	哪裏	258	哪	173	哪兒	64	羣裏	30	說什麼啊	17	不在	13	什麼地方	11	家	1
你在不	在	13
你在什	麼地方	11
你在什麼	地方	11
你在什麼地	方	11
你在哪	裏	258	兒	64
你在羣	裏	30
你在說	什麼啊	17
你在說什	麼啊	17
你在說什麼	啊	17
你在這	裏	317
你報	價	13
你多	大了	56	高	11
你多大	了	56
你失	去	131
你奶	奶的	24
你奶奶	的	24
你好	啊	883	嗎	804	呀	152	生活	17	壞	13	漂亮	10	像	1	好	1
你好漂	亮	10
你好生	活	17
你如	果	4078
你姐	姐	123
你媽	媽	471	的屄	206	的	167	媽的	70	死了	25
你媽媽	的	70
你媽死	了	25
你媽的	屄	206
你安	裝	47
你室	友	124
你家	人	137	住哪	11	裏	1
你家住	哪	11
你宿	舍	25
你實	在	146
你寫	的	900	得	45	好	22
你將	來	492
你對	於	621	他	549	照	16
你小	子	397
你就	會	7342	是	5093	可以	5031	要	1929	有	294	當	275	是我	94	寫	33	喜歡	24	像	1
你就可	以	5031
你就喜	歡	24
你就是	我	94
你居	然	672
你已	經	4644
你帶	着	205	我	45
你幫	我	495
你幹	嘛	383	什麼	163	嗎	55	嘛呢	43	啥呢	19	嘛啊	16	什麼呢	13
你幹什	麼	163	麼呢	13
你幹什麼	呢	13
你幹啥	呢	19
你幹嘛	呢	43	啊	16
你幾	歲	33	點	20	歲了	15
你幾歲	了	15
你很	好	68	漂亮	26	特別	12
你很漂	亮	26
你很特	別	12
你得	到	335	問問	23
你得問	問	23
你微	信	84	笑時很美	29
你微笑	時很美	29
你微笑時	很美	29
你微笑時很	美	29
你心	裏	1360
你必	須	4701
你快	樂	818	點	110	樂嗎	39	回來	31
你快回	來	31
你快樂	嗎	39
你怎	麼	5320	麼知道	813	麼辦	502	麼了	237	麼就	187	麼說	115	麼樣	114	麼這樣	113	麼來了	47	麼樣了	18
你怎麼	知道	813	辦	502	了	237	就	187	說	115	樣	114	這樣	113	來了	47	樣了	18
你怎麼來	了	47
你怎麼樣	了	18
你怎麼知	道	813
你怎麼這	樣	113
你怕	什麼	77
你怕什	麼	77
你情	我願	238
你情我	願	238
你想	要的	2869	要	2854	想	2277	不想	346	了解	214	幹什麼	96	說什麼	94	幹嘛	86	我	1	說	1
你想不	想	346
你想了	解	214
你想幹	什麼	96	嘛	86
你想幹什	麼	96
你想要	的	2869
你想說	什麼	94
你想說什	麼	94
你愛	我	819	他	55	我嗎	32
你愛我	嗎	32
你懂	嗎	139	不懂	134
你懂不	懂	134
你應	該	5871	該知道	363	當	144
你應該	知道	363
你應該知	道	363
你我	他	607	之間	81
你我之	間	81
你截	圖	23
你房	間	47
你所	有	302	說	1
你才	是	376
你打	他	38	個	29	過	16	得過	15	算	1
你打得	過	15
你找	個	191	的	145	我	102
你拍	的	223
你拿	着	484
你指	的	76
你推	我讓	382
你推我	讓	382
你換	個	118
你搜	索	76	搜	20
你放	心	642	心吧	52	心好了	16	假	11
你放心	吧	52	好了	16
你放心好	了	16
你教	我	63
你敢	不敢	206	嗎	65	不	35	說	1
你敢不	敢	206
你既	然是	38
你既然	是	38
你早	就	147
你明	白	428	天	153	白嗎	55
你明白	嗎	55
你昨	天	145
你是	不是	4371	否	3860	個	1386	我	1336	誰	1253	想	647	爲了	553	我的	409	用	101	哪個	100
你是不	是	4371
你是做	什麼的	52
你是做什	麼的	52	麼工作的	19
你是做什麼	的	52	工作的	19
你是做什麼工	作的	19
你是做什麼工作	的	19
你是哪	個	100	裏人	50	裏的	40	的	15	位	13
你是哪裏	人	50	的	40
你是唯	一	77
你是學	生	45
你是幹	什麼的	19
你是幹什	麼的	19
你是幹什麼	的	19
你是我	的	409	的榮耀	25
你是我的	榮耀	25
你是我的榮	耀	25
你是爲	了	553
你是男	的	27
你暫	時	95
你最	喜歡	1775	好	896	珍貴	15	近	1
你最喜	歡	1775
你最珍	貴	15
你會	發現	13410	不會	1068	說	693	去	207	嗎	51	想起	43
你會不	會	1068
你會想	起	43
你會發	現	13410
你有	沒有	2169	什麼	1329	病	83	嗎	72	幾個	52	心	35	病啊	22	去	12	事嗎	11
你有事	嗎	11
你有什	麼	1329
你有幾	個	52
你有沒	有	2169
你有病	啊	22
你朋	友	476
你查	查	27	一下	16
你查一	下	16
你正	好	58
你死	我活	729	定了	26
你死定	了	26
你死我	活	729
你殺	了	61
你每	天	1321
你比	我	120	我還	12
你比我	還	12
你決	定	428
你沒	有	3871	法	324	事吧	151	事	105	看	96	用	19	交	11
你沒事	吧	151
你注	意	92
你無	所謂	15
你無所	謂	15
你爭	我奪	518	我搶	22
你爭我	奪	518	搶	22
你爲	什麼	3467	了	428	啥	280	我	60
你爲什	麼	3467
你父	親	1
你爸	爸	497	媽	1
你猜	猜	304	呢	10
你玩	什麼	24	不玩	18
你玩不	玩	18
你玩什	麼	24
你現	在	7664	有	98	在在哪裏	13
你現在	在做什麼	21	在哪裏	13	在幹什麼	10
你現在在	做什麼	21	哪裏	13	幹什麼	10
你現在在做	什麼	21
你現在在做什	麼	21
你現在在哪	裏	13
你現在在幹	什麼	10
你現在在幹什	麼	10
你甚	至	1236
你生	氣了	13
你生氣	了	13
你用	過	335	這個	49	手機	45	得着	12
你用得	着	12
你用手	機	45
你用這	個	49
你當	然	543
你瘋	了	1
你發	的	215
你的	生活	1443	名字	1438	心	1211	錢	1118	手	1049	愛	1033	朋友	923	眼睛	730	手機	686	選擇	682
你的一	切	251
你的世	界	287
你的博	客	48
你的名	字	1438
你的女	朋友	202
你的女朋	友	202
你的婚	禮	63
你的影	子	93
你的微	笑	41
你的心	情	331	裏	210	靈	119	意	85	中	77	聲	18
你的意	思	264	義	25
你的愛	人	121	情	58
你的態	度	357
你的所	有	382
你的手	機	686	中	44	心	10
你的承	諾	28
你的朋	友	923
你的未	來	519
你的東	西	459
你的模	樣	32
你的樣	子	82
你的溫	柔	47
你的理	由	180
你的生	活	1443	日	84
你的看	法	310
你的眼	睛	730	神	118	球	60	淚	32
你的笑	容	68
你的第	一	67
你的背	影	26
你的說	法	73
你的賬	號	326	戶	250
你的選	擇	682
你的電	腦	383	話	95
你的靈	魂	222
你的體	溫	44
你直	接	1
你相	信嗎	89
你相信	嗎	89
你看	看	4204	他	734	着	684	你	551	了	420	不見	196	一下	186	吧	125	看這個	82	不起	76
你看一	下	186
你看不	見	196	起	76
你看了	嗎	48
你看到	了嗎	62
你看到了	嗎	62
你看看	這個	82	吧	22
你看看這	個	82
你看着	辦吧	46
你看着辦	吧	46
你看見	了嗎	19
你看見了	嗎	19
你看這	樣	32
你真	棒	64	好	41	聰明	21	厲害	20	行	14	是	1	的	1	的是	1
你真厲	害	20
你真的	是	1
你真聰	明	21
你瞭	解	696
你知	道	8851	道嗎	1592	道的	795	不知道	574	道什麼	79	道不	60	我知	27
你知不	知道	574
你知不知	道	574
你知我	知	27
你知道	嗎	1592	的	795	什麼	79	不	60
你知道什	麼	79
你確	定是	61
你確定	是	61
你稍	等	12
你究	竟	229
你穿	着	62
你笑	什麼	42	了	31
你笑什	麼	42
你等	着	130	一下	32	會	26	下	25	我	1
你等一	下	32
你管	我	96	他	53	得着嗎	37	不着	35	得着	21
你管不	着	35
你管得	着嗎	37	着	21
你管得着	嗎	37
你簽	字	16
你累	了	54
你終	於	1
你結	婚了	37
你結婚	了	37
你給	我	1607	他	513	她	86	錢	65	我滾	48	我一個	47	人家	46	我個	23
你給人	家	46
你給我	滾	48	一個	47	個	23
你給我一	個	47
你統	計	32
你繼	續	1
你纔	子發昏	42	是	1	會	1
你纔子	發昏	42
你纔子發	昏	42
你老	公	713	婆	657	闆	269	是	67	子	32
你聽	了	163	着	110	得到	52	到了嗎	26	見了嗎	10
你聽到	了嗎	26
你聽到了	嗎	26
你聽得	到	52
你聽見	了嗎	10
你聽見了	嗎	10
你肯	定是	226	定	1
你肯定	是	226
你能	想到	689	幫我	61
你能幫	我	61
你能想	到	689
你腦	子	191
你自	己	19179	己看	110	己說的	63	己看吧	26	己嗎	21	己的	1
你自己	看	110	說的	63	看吧	26	嗎	21	的	1
你自己看	吧	26
你自己說	的	63
你若	是	1
你英	語	140
你裝飾了	別人的夢	18
你裝飾了別	人的夢	18
你裝飾了別人	的夢	18
你裝飾了別人的	夢	18
你複	製	28
你要	在	359	看	299	記住	291	不	196	是有	114	小心	70	開始	68	啥	25	走了	16	是	1
你要小	心	70
你要是	有	114
你要知	道	1
你要記	住	291
你要走	了	16
你要開	始	68
你見	到	160
你親	自	89
你覺	得	16741	得呢	248
你覺得	呢	248
你記	得嗎	17	住	1	得	1
你記得	嗎	17
你試	試	494	一下	35
你試一	下	35
你誇	我逞	55
你誇我	逞	55
你認	爲	5722	識	324	識我	37	識嗎	20	爲呢	19	識他	19
你認爲	呢	19
你認識	我	37	嗎	20	他	19
你語	文	20
你誤	會了	48
你誤會	了	48
你說	的	5178	我	1183	過	893	的是	551	什麼	501	話	360	呢	311	說	292	這個	239	是不是	206
你說了	算	161
你說什	麼	501	麼呢	26
你說什麼	呢	26
你說得	對	186
你說我	說	12
你說是	不是	206	吧	147	嗎	10
你說是不	是	206
你說的	是	551
你說說	看	57
你說這	個	239
你變	了	90
你讓	我	1129	他	680	她	83
你買	不買	77	一個	65
你買一	個	65
你買不	買	77
你賠	我	27
你賣	不賣	17
你賣不	賣	17
你走	了	750	吧	151
你走你	的陽關道	368
你走你的	陽關道	368
你走你的陽	關道	368
你走你的陽關	道	368
你起	碼	236
你趁	着	13
你跟	我說	540	他	335	我	332	着	210	他說	133	她	75
你跟他	說	133
你跟我	說	540
你身	邊	1912
你追	我趕	543
你追我	趕	543
你這	個	4628	樣	1172	麼	1077	裏	476	邊	367	樣的	315	次	177	句話	61	個月	55	麼一說	46
你這個	月	55	人	1
你這句	話	61
你這屬	於	25
你這樣	的	315
你這麼	一說	46	說	1
你這麼一	說	46
你過	來	303	得好嗎	26
你過得	好嗎	26
你過得好	嗎	26
你還	是	2510	要	1794	會	1551	得	1126	在	757	不	294	敢	244	小	85	記得嗎	85	知道	79
你還不	信	35
你還好	嗎	77	吧	15
你還有	我	16
你還沒	到	25	有	1
你還真	是	55	信	10
你還知	道	79
你還記	得嗎	85	得我嗎	26
你還記得	嗎	85	我嗎	26
你還記得我	嗎	26
你那	個	413	裏	148	是	85	邊	1	麼	1
你都	沒	141	會	1
你錯	了	339
你除	了	405
你陪	我	58
你難	道	1
你電	腦	120
你需	要	14344
你非	要	1
你願	意	1907	意嗎	225
你願意	嗎	225
你馬	上	160
你騙	我	69	人	44
你點	一下	19
你點一	下	19
佣	金	5202	金費用	327	錢	320	人	315	金收益	290	金收入	145	金制	15
佣金	費用	327	收益	290	收入	145	制	15
佣金收	益	290	入	145
佣金費	用	327
佤	族	581	邦	50
佧	佤族	192
佧佤	族	192
佩	服	3997	戴	3746	帶	796	恩	792	劍	597	林	569	蘭	533	玉	518	刀	507	洛西	500
佩內	洛普	49
佩內洛	普	49
佩帶	在	418	着	221
佩德	羅	393	里	61
佩戴	着	60	好	20
佩斯	托瑞斯	121	科夫	16
佩斯托	瑞斯	121
佩斯托瑞	斯	121
佩斯科	夫	16
佩服	你	123
佩服得	五體投地	66
佩服得五	體投地	66
佩服得五體	投地	66
佩服得五體投	地	66
佩林	卡	40
佩洛	西	500
佩特	拉	71
佩玉鳴	鸞罷歌舞	10
佩玉鳴鸞	罷歌舞	10
佩玉鳴鸞罷	歌舞	10
佩玉鳴鸞罷歌	舞	10
佩脫	拉克	218
佩脫拉	克	218
佩雷	拉	138	斯	81	茲	20
佩魯	賈	499
佯	裝	595	攻	517	稱	445	狂	419	死	295	笑	289	言	256	謬	209	敗	29	動	22
佰	草集	14
佰草	集	14
佳	能	5519	作	2040	人	1251	佳	1102	麗	966	節	936	績	906	餚	893	木斯	854	品	839
佳世	客	497
佳人	才子	417	難再得	14
佳人才	子	417
佳人難	再得	14
佳人難再	得	14
佳作	獎	458
佳偶	天成	451
佳偶天	成	451
佳冬	鄉	372
佳士	得	83
佳得	樂	461
佳期	已近	128	如夢	16
佳期如	夢	16
佳期已	近	128
佳木	斯	854	斯市	588	斯大學	529	斯港	200
佳木斯	市	588	大學	529	港	200
佳木斯大	學	529
佳樂	水	321
佳潔	士	522
佳評	如潮	357
佳評如	潮	357
佳里	鎮	267
佳餚	美酒	369
佳餚美	酒	369
併	購	3284	發症	2447	入	1350	爲	1286	發	760	網	614	攏	580	到	565	購案	553	線	529
併不	併	247
併吞	下	269
併捲	機	264
併案	處理	295
併案處	理	295
併爲	之	295	一體	255	一家	235
併爲一	體	255	家	235
併發	症	2447	症狀	12
併發症	狀	12
併網	發電	14
併網發	電	14
併肩	子	358
併購	案	553	買	520
併贓	拿賊	112
併贓拿	賊	112
佶	屈聱牙	351
佶屈	聱牙	351
佶屈聱	牙	351
佻	達	345	巧	275	薄	211
佼	佼者	1712	佼	330
佼佼	者	1712
佾	舞	371	生	248	舞生	153
佾舞	生	153
使	用	152166	得	28566	用的	18573	用了	8921	其	4909	用者	4462	命	3691	人	3369	勁	2862	用場景	2225
使一	些	62
使不	得	490	同	27
使中	國	145
使了	個眼色	64
使了個	眼色	64
使了個眼	色	64
使人	信服	419	們對	34	想起	16	昭昭	14	興奮	14
使人信	服	419
使人們	對	34
使人想	起	16
使人昭	昭	14
使人興	奮	14
使他	們	1004
使企	業	148
使作	嘔	200
使免	除	251
使全	球	40	國	13
使公	司	87
使其	鬥	90
使具	體化	248
使具體	化	248
使出	渾身解數	546	來	533	了	240	渾身	17
使出了	渾身解數	31
使出了渾	身解數	31
使出了渾身	解數	31
使出了渾身解	數	31
使出渾	身解數	546	身	17
使出渾身	解數	546
使出渾身解	數	546
使勁	兒	545	打	26
使原	本	64
使厭	煩	239
使受	傷	380
使君	子	13	與操耳	10
使君與	操耳	10
使君與操	耳	10
使命	感	896	召喚	640	召喚手遊	17
使命召	喚	640	喚手遊	17
使命召喚	手遊	17
使命召喚手	遊	17
使困	擾	302	窘	241
使固	定	393
使國	內	13
使大	家	104
使天	下之人	14
使天下	之人	14
使天下之	人	14
使失	望	335
使女	的故事	37
使女的	故事	37
使女的故	事	37
使她	們	44
使娛	樂	336
使孤	立	297
使孩	子	98
使學	生	295
使它	們	281
使家	庭	12
使容	易	331
使徒	行傳	479
使徒行	傳	479
使心	作倖	153
使心作	倖	153
使快	樂	14
使性	子	461
使憤	怒	276	慨	146
使成	一體	226
使成一	體	226
使我	們	1233	國	90
使我不	得開心顏	53
使我不得	開心顏	53
使我不得開	心顏	53
使我不得開心	顏	53
使所	有	61
使手	機	13
使持	節	26
使比	賽	16
使汽	車	37
使溺	死	25
使溼	透	209
使滿	意	294
使煩	惱	364
使生	氣	305
使產	品	88
使用	的	18573	了	8921	者	4462	場景	2225	方法	2175	過	1988	時	1598	壽命	1315	權	1278	作品	1167
使用不	當	251
使用中	的	65
使用作	品	1167
使用借	貸	276
使用價	值	724
使用儀	器	22
使用單	位	34
使用報	告	16
使用場	景	2225
使用壽	命	1315
使用它	們	204
使用屬	性	28
使用工	具	454
使用年	限	263
使用得	當	91
使用心	得	159
使用性	能	47
使用情	況	951
使用成	本	376
使用手	冊	646	機	599
使用技	巧	531
使用指	南	160
使用效	率	190	益	17
使用教	程	221
使用數	量	455
使用方	法	2175	式	767	便	631
使用日	期	12
使用時	間	771
使用暴	力	175
使用期	限	107
使用條	款	691	件	165
使用權	人	12
使用次	數	194
使用武	力	46
使用溫	度	26
使用狀	態	40	況	37
使用率	低	27
使用百	度	35
使用範	圍	621
使用者	介面	372
使用者介	面	372
使用能	力	134
使用記	錄	56
使用說	明	851	明書	172
使用說明	書	172
使用辦	法	23
使用這	個	739
使用週	期	105
使用過	度	35
使用電	腦	839
使用面	積	663
使用頻	率	1014
使用顏	色	37
使當	事人	15
使當事	人	15
使皮	膚	1054
使盡	渾身解數	40
使盡渾	身解數	40
使盡渾身	解數	40
使盡渾身解	數	40
使眼	色	534
使硬	化	284
使節	團	488
使系	統	40
使絆	子	184
使美	國	82
使羞	愧	197
使習	慣	355
使耳	聾	232
使脾	氣	349
使膨	脹	328
使自	己	1318	由	12
使興	奮	338
使蔓	延	153
使轉	向	369
使這	些	130
使領	館	576	官員	1
使領官	員	1
使館	區	532
使駭	怕	1
使高	興	317	貴	251
使魔	法	350
使麻	痹	268
侃	侃	767	侃而談	716	價	524	大山	514	爺	423	直	169	星	151
侃侃	而談	716
侃侃而	談	716
侃大	山	514
侄	子	1379	女	1064	兒	747	孫	503	女婿	437	媳婦	417	孫女	414	婦	268	外孫	15
侄外	孫	15
侄女	婿	437
侄媳	婦	417
侄孫	女	414
來	說	157832	看	62894	自	44389	了	23337	的	21685	講	19874	源	19574	到	15892	自於	13186	做	10850
來一	句	910	次	718	發	386	趟	273	碗	129	根	34	下	1	個	1
來上	海	647	課	397
來不	及	3277	及了	865	得	520	了	201	來	154	了了	30
來不了	了	30
來不及	了	865
來之	不易	892
來之不	易	892
來也	匆匆	28
來也匆	匆	28
來了	嗎	177	啊	64	個電話	22	呀	13	沒	10	個	1
來了個	電話	22
來了個電	話	22
來代	替	1287
來來	來	1268	回回	950	往往	840	去去	328
來來去	去	328
來來回	回	950
來來往	往	840
來俊	臣	56
來信	說	27
來個	人	144
來做	客	67
來判	斷	3597
來到	了	5694	這裏	1028	中國	389	美國	206	北京	197	我們	143	學校	100	現場	85	深圳	67	人間	59
來到中	國	389
來到人	間	59
來到北	京	197
來到學	校	100
來到我	們	143
來到深	圳	67
來到現	場	85
來到美	國	206
來到這	裏	1028
來劃	分	607
來勢	洶洶	587	兇猛	39
來勢兇	猛	39
來勢洶	洶	587
來北	京	702
來區	分	748
來千	去萬	1
來千去	萬	1
來去	自如	511	無蹤	455	分明	238	自由	67	匆匆	51
來去分	明	238
來去匆	匆	51
來去無	蹤	455
來去自	如	511	由	67
來參	加	959	觀	147
來問	我	1001	過	22
來單	位	32
來回	票	407	來去	402	的話	274	來去地	237	走動	79	機票	69	移動	53	奔走	10
來回來	去	402	去地	237
來回來去	地	237
來回奔	走	10
來回機	票	69
來回的	話	274
來回移	動	53
來回走	動	79
來坐	坐	37
來執	行	452
來填	補	297
來學	習	2246
來安	縣	523	排	380
來完	成	3197
來定	義	753
來實	現	4802
來幫	我	226	幫	13
來幹	啥	62
來廣	營	23
來形	容	4167
來往	於	51	車輛	32
來往車	輛	32
來得	及	2364	容易	487	快	290	好	131	早	77	少	10
來得容	易	487
來從	楚國遊	12
來從楚	國遊	12
來從楚國	遊	12
來復	槍	449	線	327	日	135
來意	不明	318
來意不	明	318
來我	們這	112	家	1
來我們	這	112
來找	我	2118	你	832	他	255
來指	導	479
來換	取	625
來料	加工	597
來料加	工	597
來日	方長	527	無多	403	可期	27
來日可	期	27
來日方	長	527
來日無	多	403
來時	路	37
來晚	了	296
來月	經	760
來概	括	631
來樣	加工	520
來樣加	工	520
來檢	查	401
來歷	不明	559
來歷不	明	559
來比	喻	254
來氟	米特	41
來氟米	特	41
來決	定	2329
來沒	來	17
來源	於	10554	是	833	不明	132	國	33
來源不	明	132
來滿	足	1018
來火	兒	97
來無	影	500
來爲	我	26
來犯	之敵	24
來犯之	敵	24
來猜	猜	35
來玩	玩	123	吧	16
來現	場	83
來發	現	180
來的	人	489	信	15
來相	會	16
來看	看	7310	你	845	我	460	看吧	118
來看看	吧	118
來砍	我	17
來硬	的	491
來福	槍	456	線	298	建	11
來私	聊	11
來稱	呼	291
來立	信	44
來結	束	184
來給	我	325
來美	國	365
來義	鄉	237
來考	慮	999	察	296
來者	不拒	558	不善	544	可追	358	猶可追	19
來者不	拒	558	善	544
來者不善	善者不來	243
來者不善善	者不來	243
來者不善善者	不來	243
來者不善善者不	來	243
來者可	追	358
來者猶	可追	19
來者猶可	追	19
來而不	往非禮也	27
來而不往	非禮也	27
來而不往非	禮也	27
來而不往非禮	也	27
來聊	聊	1185	天	42
來聽	聽	264
來臨	了	209	之際	105
來臨之	際	105
來自	於	13186	中國	990	北京	931	美國	562	哪裏	444	日本	366	德國	199	英國	197	法國	162	香港	121
來自世	界	61
來自中	國	990
來自何	方	56
來自全	國	75
來自北	京	931
來自南	方	50
來自哪	裏	444
來自四	川	40
來自地	獄	67
來自廣	東	50
來自德	國	199
來自日	本	366
來自歐	洲	119
來自河	南	32
來自法	國	162
來自深	淵	30
來自美	國	562
來自臺	灣	118
來自英	國	197
來自西	方	77
來自非	洲	60
來自韓	國	85
來自香	港	121
來自體	內	11
來臺	訪問	325
來臺訪	問	325
來華	訪問	469
來華訪	問	469
來蘇	水	399	糖	203
來衡	量	1826
來表	示	1761
來解	釋	2482
來訪	者	3156
來設	置	282
來試	試	588
來話	顯示	182
來話顯	示	182
來認	識	165
來說	說	5690	明	1764	吧	1108
來調	整	898
來談	談	1491
來講	解	373
來證	明	2076
來護	兒	15
來負	責	440
來賓	市	568	席	293	致詞	285
來賓致	詞	285
來跟	着我	11
來跟着	我	11
來路	不明	525	不正	41
來路不	明	525	正	41
來辦	公室	98
來辦公	室	98
來這	裏	2371	兒	1
來逛	逛	30
來過	了	73
來遲	了	1
來電	話	1032	顯示	732	了	36	鈴聲	14	來函	1	通	1
來電來	函	1
來電鈴	聲	14
來電顯	示	732
來面	試	473
來頭	不小	500
來頭不	小	500
來鳳	縣	568
來鴻	去燕	141
來鴻去	燕	141
來龍	去脈	1049
來龍去	脈	1049
侈	談	404	靡	369	糜	293	言	282	談和平	151
侈談	和平	151
侈談和	平	151
侉	子	472
例	如	57194	子	30825	外	3626	句	2508	題	1918	會	1239	行	1085	證	839	假	810	行公事	559
例假	日	354
例外	字	135	情況	109
例外情	況	109
例如	說	473	說是	236
例如說	是	236
例會	上	50
例行	公事	559	工作	418	決策	166	檢查	58	程序	10
例行公	事	559
例行工	作	418
例行檢	查	58
例行決	策	166
例行程	序	10
侍	衛	972	女	819	郎	753	者	748	從	604	候	599	奉	594	中	557	妾	556	立	518
侍從	官	421	長	297
侍御	史	50
侍應	生	24
侍神	令	47
侍衛	長	501	官	407
侍讀	學士	14
侍讀學	士	14
侏	儒	965	羅紀	608	羅系	490	儒症	459	羅	453	儒倉鼠	203	儒法師	14
侏儒	症	459	倉鼠	203	法師	14
侏儒倉	鼠	203
侏儒法	師	14
侏羅	紀	608	系	490
侖	琴	191
侗	族	695	人	343	劇	174	族大歌	17
侗族	大歌	17
侗族大	歌	17
供	應商	8145	應	6432	應鏈	4731	給	3376	電	2380	參考	1877	貨	1506	求	1485	水	1471	需	1401
供不	應求	1049	起	80	上	39
供不應	求	1049
供佛	花	107
供你	參考	499	們	42
供你參	考	499
供參	考	1877
供各	位	128
供大	家	917	於求	734
供大於	求	734
供奉	着	86
供得	起	52
供應	商	8145	鏈	4731	量	1030	站	568	地	542	者	507	室	491	國	473	品	433	鏈管理	401
供應不	足	154
供應價	格	11
供應充	足	74
供應合	同	13
供應短	缺	44
